Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,win1Fit7,win1Fit8,win1Fit9,Det Bkgd,Ramp Ampl,COS (ppb),H2O (ppm),CO2 (ppm),Diff. COS (ppb),Mean H2O (ppm),Mean CO2 (ppm),DiffSpec Species0,DiffSpec Species2,DiffSpec Chi2,Power Input (mV),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code
09/10/2022 13:02:33.112,0,139.996,41.0948,40.8180,20.9126,44.0889,41.0948,128333,60458,-4.44904,0.0524892,1.5872e-05,-7.54595e-08,0.59568,0.749097,1,0.0278942,0.550648,1,-4.01881,0.055412,-1.66794e-05,-1.45737e-08,0.0187831,0.749097,1,0.000244203,0.749097,1,3.1757,16.3366,2.01145,16205.8,1374.59,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14981,35.95,41.005,20.436,2.407,1023
09/10/2022 13:02:34.136,0,140.002,41.0966,40.8181,20.9112,44.0889,41.0966,128317,60451,-4.48161,0.052912,1.41047e-05,-7.29956e-08,0.595221,0.760046,1,0.0278452,0.565846,1,-4.03844,0.055482,-1.66096e-05,-1.48418e-08,0.0185262,0.760046,1,0.000259364,0.760046,1,3.17573,16.338,2.13632,16193.3,1372.17,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14994,35.85,41.005,20.450,2.393,1023
09/10/2022 13:02:35.160,0,140.004,41.0982,40.8179,20.9133,44.0889,41.0982,128313,60446,-4.50137,0.0531596,1.30239e-05,-7.14245e-08,0.59469,0.742011,1,0.0274186,0.52922,1,-4.34634,0.0578329,-2.25655e-05,-9.83707e-09,0.0188696,0.742011,1,0.000252501,0.742011,1,3.17626,16.3382,2.07977,16178.9,1351.13,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14976,35.95,41.005,20.461,2.386,1023
09/10/2022 13:02:36.184,0,140.016,41.1000,40.8174,20.9116,44.0889,41.1000,128316,60445,-4.48465,0.0529345,1.40061e-05,-7.28529e-08,0.5938,0.743446,1,0.0276366,0.54476,1,-4.26028,0.0571304,-2.06909e-05,-1.14912e-08,0.0186858,0.743446,1,0.000274192,0.743446,1,3.17595,16.3369,2.2584,16154.7,1361.85,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14948,35.95,41.005,20.463,2.375,1023
09/10/2022 13:02:37.208,0,140.006,41.1014,40.8177,20.9103,44.1182,41.1014,128333,60431,-4.46913,0.0527251,1.49416e-05,-7.42191e-08,0.594488,0.737899,1,0.0276607,0.546094,1,-4.25042,0.057139,-2.09233e-05,-1.11256e-08,0.019105,0.737899,1,0.000246163,0.737899,1,3.17605,16.337,2.02759,16173.4,1363.07,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14951,35.95,41.005,20.473,2.374,1023
09/10/2022 13:02:38.232,0,139.993,41.1031,40.8176,20.9128,44.1866,41.1031,128322,60427,-4.47107,0.0527689,1.47178e-05,-7.37845e-08,0.594916,0.741868,1,0.0276577,0.54439,1,-4.03619,0.0554718,-1.65549e-05,-1.49154e-08,0.01833,0.741868,1,0.000248692,0.741868,1,3.17622,16.34,2.04846,16185,1362.95,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14940,35.95,41.005,20.476,2.365,1023
09/10/2022 13:02:39.256,0,140.016,41.1047,40.8172,20.9135,44.1866,41.1047,128344,60424,-4.49075,0.0530265,1.36457e-05,-7.22635e-08,0.594482,0.766063,1,0.0277643,0.533691,1,-4.17974,0.0565231,-1.90596e-05,-1.29443e-08,0.0183423,0.766063,1,0.00025984,0.766063,1,3.17615,16.342,2.14028,16173.2,1368.2,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14991,35.85,41.005,20.487,2.355,1023
09/10/2022 13:02:40.280,0,139.989,41.1065,40.8170,20.9195,44.1866,41.1065,128354,60421,-4.4912,0.053032,1.35877e-05,-7.2084e-08,0.594943,0.763794,1,0.0277341,0.565104,1,-4.32047,0.0575848,-2.16686e-05,-1.08349e-08,0.0184623,0.763794,1,0.000259241,0.763794,1,3.17629,16.3429,2.13539,16185.7,1366.74,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14990,35.95,41.005,20.494,2.349,1023
09/10/2022 13:02:41.304,0,140,41.1080,40.8171,20.9248,44.1866,41.1080,128346,60415,-4.4692,0.052727,1.49602e-05,-7.40348e-08,0.593197,0.755062,1,0.0275547,0.568469,1,-4.26331,0.057088,-2.02203e-05,-1.22092e-08,0.0190606,0.755062,1,0.000260205,0.755062,1,3.17654,16.3444,2.14325,16138.2,1357.84,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14967,35.85,41.005,20.494,2.349,1023
09/10/2022 13:02:42.328,0,139.986,41.1096,40.8168,20.9261,44.1866,41.1096,128337,60401,-4.4647,0.0526682,1.52512e-05,-7.44139e-08,0.594952,0.746296,1,0.0274801,0.545462,1,-4.45503,0.0585549,-2.38745e-05,-9.19549e-09,0.0184893,0.746296,1,0.000256023,0.746296,1,3.17674,16.3475,2.10891,16186,1354.24,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14938,35.85,41.005,20.502,2.340,1023
09/10/2022 13:02:43.352,0,139.972,41.1113,40.8165,20.9313,44.1866,41.1113,128346,60403,-4.47558,0.05282,1.45819e-05,-7.34099e-08,0.59477,0.759138,1,0.0273881,0.512418,1,-4.35306,0.0577781,-2.18758e-05,-1.08997e-08,0.0186023,0.759138,1,0.000269317,0.759138,1,3.17654,16.3493,2.21843,16181,1349.71,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14942,35.95,41.005,20.513,2.331,1023
09/10/2022 13:02:44.376,0,140.018,41.1129,40.8165,20.9315,44.2062,41.1129,128358,60395,-4.43413,0.0522964,1.67276e-05,-7.6304e-08,0.593416,0.765248,1,0.0276643,0.567159,1,-4.43333,0.058325,-2.3097e-05,-1.00204e-08,0.0181843,0.765248,1,0.000258148,0.765248,1,3.17699,16.3479,2.12637,16144.2,1363.28,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14960,35.85,41.005,20.524,2.328,1023
09/10/2022 13:02:45.400,0,139.965,41.1140,40.8163,20.9323,44.2843,41.1140,128328,60393,-4.43117,0.0522517,1.69572e-05,-7.65785e-08,0.595332,0.74739,1,0.0275044,0.544917,1,-4.44611,0.0583985,-2.31541e-05,-1.00822e-08,0.0185536,0.74739,1,0.000256236,0.74739,1,3.17725,16.3509,2.11074,16196.3,1355.48,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14959,35.85,41.005,20.532,2.318,1023
09/10/2022 13:02:46.424,0,140.024,41.1158,40.8160,20.9324,44.2745,41.1158,128323,60383,-4.47603,0.0528238,1.45764e-05,-7.33367e-08,0.595958,0.745256,1,0.0272624,0.546762,1,-4.42496,0.0582346,-2.27349e-05,-1.04368e-08,0.0190584,0.745256,1,0.000254249,0.745256,1,3.17741,16.3509,2.09443,16213.3,1343.59,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14959,35.85,41.005,20.542,2.307,1023
09/10/2022 13:02:47.448,0,139.979,41.1174,40.8162,20.9303,44.2843,41.1174,128323,60381,-4.4384,0.0523508,1.65209e-05,-7.58586e-08,0.595257,0.743699,1,0.0275333,0.520438,1,-4.46445,0.0585353,-2.34165e-05,-9.94283e-09,0.0180559,0.743699,1,0.000255311,0.743699,1,3.17728,16.3536,2.10315,16194.2,1356.92,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14970,35.95,41.005,20.552,2.301,1019
09/10/2022 13:02:48.472,0,140,41.1195,40.8156,20.9336,44.2843,41.1195,128339,60381,-4.44893,0.0524832,1.59813e-05,-7.51312e-08,0.594757,0.763241,1,0.027448,0.525123,1,-4.64613,0.0599048,-2.68251e-05,-7.13665e-09,0.0181446,0.763241,1,0.00027578,0.763241,1,3.17729,16.3537,2.27176,16180.6,1352.71,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14964,35.85,41.005,20.556,2.298,1019
09/10/2022 13:02:49.496,0,139.989,41.1208,40.8153,20.9322,44.2941,41.1208,128354,60371,-4.46809,0.0527015,1.51489e-05,-7.40384e-08,0.595737,0.777928,1,0.0271194,0.551686,1,-4.98555,0.0624009,-3.28878e-05,-2.2505e-09,0.0185,0.777928,1,0.000264166,0.777928,1,3.17758,16.3552,2.17616,16207.3,1336.56,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14930,35.85,41.005,20.568,2.294,1019
09/10/2022 13:02:50.520,0,140,41.1225,40.8156,20.9313,44.3625,41.1225,128349,60369,-4.45789,0.0525769,1.56942e-05,-7.47057e-08,0.595555,0.756865,1,0.0271173,0.505238,1,-4.80219,0.0610255,-2.93569e-05,-5.27533e-09,0.0183581,0.756865,1,0.000258827,0.756865,1,3.17727,16.3588,2.13219,16202.3,1336.46,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14941,35.85,41.005,20.572,2.285,1019
09/10/2022 13:02:51.544,0,139.998,41.1239,40.8155,20.9307,44.3820,41.1239,128318,60358,-4.44694,0.0524576,1.61442e-05,-7.528e-08,0.594221,0.721416,1,0.0273252,0.490364,1,-4.60835,0.0595491,-2.56336e-05,-8.382e-09,0.0181133,0.721416,1,0.000268238,0.721416,1,3.17742,16.3591,2.20965,16166.1,1346.67,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14931,35.85,41.005,20.575,2.283,1019
09/10/2022 13:02:52.568,0,140.04,41.1255,40.8149,20.9307,44.3820,41.1255,128314,60359,-4.46325,0.0526588,1.53383e-05,-7.42076e-08,0.594899,0.718521,1,0.0273377,0.516046,1,-4.94571,0.0621092,-3.2073e-05,-3.01162e-09,0.0188895,0.718521,1,0.000240565,0.718521,1,3.17763,16.3593,1.98174,16184.5,1347.32,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14961,35.85,41.004,20.580,2.282,1019
09/10/2022 13:02:53.592,0,140.004,41.1272,40.8152,20.9342,44.3820,41.1272,128325,60353,-4.45786,0.0525783,1.57018e-05,-7.46959e-08,0.596233,0.718758,1,0.0271005,0.508858,1,-4.90365,0.0617425,-3.09924e-05,-4.05174e-09,0.0187916,0.718758,1,0.000263324,0.718758,1,3.17801,16.3603,2.16932,16220.8,1335.69,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14958,35.85,41.005,20.588,2.267,1011
09/10/2022 13:02:54.616,0,139.994,41.1292,40.8148,20.9384,44.3820,41.1292,128349,60355,-4.44865,0.0524638,1.61679e-05,-7.5342e-08,0.594655,0.737607,1,0.0271876,0.562419,1,-4.85793,0.0614152,-3.02245e-05,-4.65424e-09,0.0191778,0.737607,1,0.000286851,0.737607,1,3.17794,16.3593,2.36306,16177.8,1339.94,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14958,35.85,41.004,20.598,2.268,1011
09/10/2022 13:02:55.640,0,139.973,41.1304,40.8146,20.9384,44.3820,41.1304,128366,60341,-4.44583,0.0524178,1.64017e-05,-7.56116e-08,0.595682,0.756151,1,0.0273934,0.546046,1,-5.08054,0.0630744,-3.4256e-05,-1.41253e-09,0.0186196,0.756151,1,0.000255243,0.756151,1,3.17776,16.3624,2.10275,16205.8,1350.12,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14940,35.85,41.004,20.606,2.258,1011
09/10/2022 13:02:56.664,0,139.986,41.1322,40.8145,20.9366,44.3820,41.1322,128387,60341,-4.4311,0.0522206,1.72378e-05,-7.67209e-08,0.594356,0.791532,1,0.0272474,0.52332,1,-4.7217,0.0603203,-2.72166e-05,-7.38373e-09,0.0182761,0.791532,1,0.00027589,0.791532,1,3.17787,16.363,2.27278,16169.7,1342.89,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14923,35.85,41.004,20.616,2.257,755
09/10/2022 13:02:57.688,0,140.028,41.1332,40.8143,20.9369,44.4113,41.1332,128350,60341,-4.44676,0.0524188,1.64153e-05,-7.56258e-08,0.594888,0.753674,1,0.0269556,0.52656,1,-5.09794,0.0631748,-3.44181e-05,-1.35476e-09,0.0190321,0.753674,1,0.000266529,0.753674,1,3.17821,16.3625,2.19571,16184.2,1328.53,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14924,35.85,41.005,20.625,2.248,759
09/10/2022 13:02:58.712,0,139.99,41.1355,40.8147,20.9332,44.4700,41.1355,128338,60334,-4.44744,0.0524248,1.64002e-05,-7.55086e-08,0.59474,0.748551,1,0.0271895,0.519054,1,-5.16282,0.0636303,-3.53896e-05,-7.05548e-10,0.0187672,0.748551,1,0.000269795,0.748551,1,3.17839,16.3649,2.22263,16180.1,1340.07,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14951,35.85,41.004,20.632,2.237,759
09/10/2022 13:02:59.736,0,140.003,41.1365,40.8145,20.9317,44.4797,41.1365,128357,60333,-4.40708,0.051916,1.85447e-05,-7.84863e-08,0.594093,0.761876,1,0.0273571,0.567765,1,-5.03222,0.0626685,-3.3025e-05,-2.63863e-09,0.0188978,0.761876,1,0.000253674,0.761876,1,3.17833,16.3654,2.0898,16162.5,1348.31,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14948,35.85,41.004,20.639,2.228,759
09/10/2022 13:03:00.760,0,140.005,41.1380,40.8145,20.9331,44.4797,41.1380,128376,60317,-4.43765,0.0523005,1.69523e-05,-7.62613e-08,0.59554,0.771978,1,0.0274117,0.529729,1,-5.02402,0.0625876,-3.27373e-05,-2.94939e-09,0.0187824,0.771978,1,0.000273659,0.771978,1,3.1785,16.3671,2.25454,16201.9,1351.06,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14972,35.85,41.005,20.651,2.216,759
09/10/2022 13:03:01.784,0,139.993,41.1391,40.8143,20.9328,44.4797,41.1391,128397,60325,-4.41535,0.0520222,1.80687e-05,-7.76886e-08,0.594025,0.784288,1,0.027364,0.531154,1,-5.00417,0.0624223,-3.2254e-05,-3.42058e-09,0.0184286,0.784288,1,0.000264633,0.784288,1,3.17868,16.3674,2.1801,16160.7,1348.66,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14951,35.85,41.004,20.659,2.214,759
09/10/2022 13:03:02.808,0,139.997,41.1408,40.8142,20.9382,44.5090,41.1408,128394,60316,-4.43702,0.0522812,1.70904e-05,-7.64457e-08,0.594199,0.786588,1,0.0269732,0.540246,1,-5.10738,0.063169,-3.39991e-05,-2.07833e-09,0.0188985,0.786588,1,0.00027672,0.786588,1,3.1783,16.3691,2.27971,16165.4,1329.42,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14936,35.85,41.004,20.670,2.205,767
09/10/2022 13:03:03.832,0,140.003,41.1427,40.8138,20.9394,44.5481,41.1427,128381,60316,-4.43468,0.0522628,1.7134e-05,-7.64284e-08,0.592762,0.760199,1,0.0272217,0.528588,1,-5.45172,0.0657462,-4.03714e-05,3.14524e-09,0.018868,0.760199,1,0.000285845,0.760199,1,3.1785,16.3702,2.35481,16126.3,1341.63,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14915,35.95,41.004,20.679,2.199,255
09/10/2022 13:03:04.856,0,139.993,41.1441,40.8138,20.9394,44.5774,41.1441,128366,60321,-4.46475,0.0526508,1.5518e-05,-7.42153e-08,0.595066,0.768689,1,0.0271372,0.526183,1,-5.39805,0.0653411,-3.9342e-05,2.27356e-09,0.0191686,0.768689,1,0.000276589,0.768689,1,3.17859,16.3705,2.27872,16189,1337.55,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14942,35.85,41.004,20.689,2.187,255
09/10/2022 13:03:05.880,0,139.983,41.1454,40.8135,20.9428,44.5774,41.1454,128384,60311,-4.41765,0.0520459,1.80835e-05,-7.7645e-08,0.594688,0.769552,1,0.0272151,0.53677,1,-5.41588,0.0654358,-3.93693e-05,2.10918e-09,0.018683,0.769552,1,0.000331329,0.769552,1,3.1789,16.3747,2.72969,16178.7,1341.39,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14941,35.85,41.005,20.700,2.180,254
09/10/2022 13:03:07.006,0,139.994,41.1463,40.8133,20.9413,44.5774,41.1463,128391,60303,-4.43628,0.052274,1.71705e-05,-7.64188e-08,0.595494,0.784654,1,0.0272435,0.55586,1,-5.23809,0.0641172,-3.60942e-05,-5.98731e-10,0.0192944,0.784654,1,0.000298019,0.784654,1,3.17867,16.3755,2.45532,16200.6,1342.83,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14970,35.95,41.004,20.704,2.179,254
09/10/2022 13:03:08.030,0,140.002,41.1478,40.8132,20.9440,44.6361,41.1478,128398,60297,-4.42135,0.0520777,1.80121e-05,-7.75683e-08,0.596751,0.813533,1,0.0270478,0.579437,1,-5.30855,0.0646745,-3.75232e-05,6.0483e-10,0.0189656,0.813533,1,0.000284056,0.813533,1,3.179,16.3761,2.34039,16234.8,1333.23,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14964,35.85,41.004,20.709,2.174,206
09/10/2022 13:03:09.054,0,140.017,41.1493,40.8133,20.9440,44.6654,41.1493,128395,60294,-4.43467,0.0522671,1.72012e-05,-7.64223e-08,0.59547,0.800857,1,0.0270306,0.54877,1,-5.57193,0.0666571,-4.24481e-05,4.66106e-09,0.0193108,0.800857,1,0.000283561,0.800857,1,3.17879,16.3773,2.33624,16199.9,1332.35,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14958,35.95,41.004,20.721,2.170,206
09/10/2022 13:03:10.078,0,140.029,41.1507,40.8128,20.9555,44.6751,41.1507,128383,60297,-4.41525,0.052008,1.8295e-05,-7.79531e-08,0.593879,0.775397,1,0.0270088,0.533998,1,-5.37829,0.0651519,-3.85995e-05,1.40399e-09,0.0188408,0.775397,1,0.000319493,0.775397,1,3.17886,16.3761,2.63218,16156.7,1331.22,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14931,35.85,41.004,20.729,2.162,204
09/10/2022 13:03:11.102,0,139.99,41.1522,40.8125,20.9610,44.6751,41.1522,128400,60291,-4.41008,0.0519653,1.83776e-05,-7.79323e-08,0.594566,0.760726,1,0.0271037,0.544359,1,-5.42442,0.0655059,-3.94993e-05,2.16377e-09,0.018514,0.760726,1,0.000275468,0.760726,1,3.17915,16.3763,2.26954,16175.4,1335.94,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14909,35.85,41.004,20.733,2.168,204
09/10/2022 13:03:12.126,0,140.001,41.1534,40.8128,20.9602,44.6751,41.1534,128392,60289,-4.41303,0.0519891,1.83389e-05,-7.79013e-08,0.595311,0.78463,1,0.027111,0.561162,1,-5.693,0.0675532,-4.46232e-05,6.40733e-09,0.018932,0.78463,1,0.000273172,0.78463,1,3.17924,16.3782,2.25068,16195.6,1336.33,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14941,35.85,41.004,20.739,2.158,204
09/10/2022 13:03:13.150,0,139.992,41.1548,40.8124,20.9610,44.6751,41.1548,128406,60288,-4.42228,0.0520931,1.79582e-05,-7.74218e-08,0.595409,0.791435,1,0.0268785,0.566219,1,-5.59812,0.0668222,-4.27302e-05,4.77462e-09,0.0189741,0.791435,1,0.000292714,0.791435,1,3.17899,16.3786,2.41171,16198.3,1324.88,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14944,35.85,41.004,20.751,2.157,204
09/10/2022 13:03:14.174,0,139.979,41.1564,40.8122,20.9582,44.6751,41.1564,128436,60280,-4.39015,0.0516839,1.96769e-05,-7.97273e-08,0.593551,0.824397,1,0.0269352,0.557437,1,-5.56824,0.0665784,-4.2024e-05,4.10088e-09,0.0184363,0.824397,1,0.000311044,0.824397,1,3.17922,16.3803,2.56263,16147.7,1327.62,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14953,35.95,41.003,20.759,2.151,140
09/10/2022 13:03:15.198,0,140.009,41.1577,40.8123,20.9591,44.6751,41.1577,128408,60287,-4.43206,0.0522344,1.73248e-05,-7.64163e-08,0.593856,0.788173,1,0.0266837,0.528119,1,-5.41254,0.0653803,-3.89464e-05,1.47846e-09,0.0188427,0.788173,1,0.000298755,0.788173,1,3.17929,16.381,2.46142,16156,1315.24,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14961,35.85,41.003,20.767,2.147,140
09/10/2022 13:03:16.222,0,140.004,41.1590,40.8121,20.9539,44.7338,41.1590,128395,60282,-4.44082,0.0523372,1.69732e-05,-7.6018e-08,0.595029,0.786556,1,0.0266144,0.540594,1,-5.79889,0.0683043,-4.62657e-05,7.55499e-09,0.0190705,0.786556,1,0.000308529,0.786556,1,3.17966,16.3821,2.54204,16187.9,1311.88,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14961,35.85,41.003,20.773,2.145,140
09/10/2022 13:03:17.246,0,139.977,41.1598,40.8120,20.9536,44.7728,41.1598,128382,60279,-4.41137,0.051959,1.85543e-05,-7.81469e-08,0.595074,0.780766,1,0.0267644,0.509472,1,-5.69248,0.0674906,-4.41662e-05,5.74715e-09,0.0185295,0.780766,1,0.000291667,0.780766,1,3.17978,16.3827,2.40313,16189.2,1319.28,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14935,35.85,41.004,20.776,2.129,189
09/10/2022 13:03:18.270,0,140.036,41.1615,40.8120,20.9572,44.7728,41.1615,128386,60274,-4.42656,0.0521278,1.79259e-05,-7.73941e-08,0.593447,0.795902,1,0.0268043,0.526415,1,-5.67203,0.0673574,-4.3907e-05,5.59947e-09,0.0185765,0.795902,1,0.000303005,0.795902,1,3.17985,16.3823,2.49645,16144.9,1321.19,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14942,35.85,41.004,20.787,2.125,189
09/10/2022 13:03:19.294,0,139.999,41.1625,40.8119,20.9641,44.7728,41.1625,128404,60261,-4.39046,0.0516933,1.9633e-05,-7.95904e-08,0.593912,0.794911,1,0.0270553,0.50871,1,-5.52152,0.0662103,-4.10037e-05,3.15782e-09,0.0180633,0.794911,1,0.000284646,0.794911,1,3.17998,16.3819,2.34523,16157.5,1333.59,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14935,35.95,41.004,20.794,2.121,189
09/10/2022 13:03:20.318,0,139.986,41.1638,40.8122,20.9620,44.7728,41.1638,128443,60265,-4.39118,0.0516976,1.96227e-05,-7.95334e-08,0.593631,0.820265,1,0.0267219,0.53997,1,-5.71364,0.0676484,-4.45379e-05,6.03022e-09,0.0187066,0.820265,1,0.00030343,0.820265,1,3.17985,16.3831,2.49999,16149.9,1317.15,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14929,35.85,41.004,20.797,2.113,191
09/10/2022 13:03:21.342,0,140.007,41.1655,40.8120,20.9601,44.7728,41.1655,128422,60265,-4.43643,0.0522769,1.72214e-05,-7.63123e-08,0.594227,0.801813,1,0.0267046,0.520874,1,-5.84747,0.0686329,-4.69576e-05,8.00662e-09,0.0188948,0.801813,1,0.000291541,0.801813,1,3.18003,16.3824,2.40209,16166.1,1316.33,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14951,35.85,41.004,20.810,2.104,191
09/10/2022 13:03:22.366,0,139.986,41.1665,40.8114,20.9585,44.8315,41.1665,128422,60263,-4.41384,0.0519775,1.85327e-05,-7.8114e-08,0.596009,0.810174,1,0.0264826,0.558741,1,-5.80302,0.0682674,-4.59037e-05,7.00551e-09,0.0192465,0.810174,1,0.000320562,0.810174,1,3.18017,16.3844,2.64135,16214.6,1305.46,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14965,35.85,41.004,20.816,2.099,447
09/10/2022 13:03:23.390,0,140.007,41.1678,40.8120,20.9606,44.8510,41.1678,128417,60260,-4.40094,0.0518063,1.92549e-05,-7.90323e-08,0.595522,0.804526,1,0.0266803,0.543431,1,-5.78526,0.06812,-4.54412e-05,6.52562e-09,0.0188733,0.804526,1,0.000330243,0.804526,1,3.18022,16.3857,2.7211,16201.3,1315.2,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14971,35.85,41.004,20.828,2.088,447
09/10/2022 13:03:24.414,0,139.99,41.1690,40.8119,20.9709,44.8705,41.1690,128417,60254,-4.38755,0.0516348,2.00182e-05,-8.00797e-08,0.593452,0.83274,1,0.0267896,0.572574,1,-5.96303,0.06946,-4.87383e-05,9.21483e-09,0.0188878,0.83274,1,0.000307373,0.83274,1,3.1805,16.3884,2.53253,16145,1320.51,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14952,35.95,41.004,20.836,2.077,447
09/10/2022 13:03:25.438,0,139.999,41.1698,40.8118,20.9687,44.8705,41.1698,128446,60252,-4.39062,0.0516707,1.98707e-05,-7.97811e-08,0.594588,0.815184,1,0.0267422,0.574085,1,-5.99558,0.0697244,-4.93765e-05,9.71295e-09,0.0195646,0.815184,1,0.000293339,0.815184,1,3.18039,16.3909,2.41699,16175.9,1318.23,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14956,35.95,41.004,20.843,2.075,511
09/10/2022 13:03:26.564,0,140.014,41.1715,40.8115,20.9650,44.8705,41.1715,128426,60249,-4.39379,0.0517311,1.95679e-05,-7.93947e-08,0.595915,0.813887,1,0.0264255,0.563402,1,-6.08961,0.0704149,-5.11109e-05,1.11666e-08,0.019168,0.813887,1,0.000293959,0.813887,1,3.18022,16.3889,2.4222,16212,1302.67,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14945,35.85,41.004,20.857,2.071,511
09/10/2022 13:03:27.588,0,139.99,41.1727,40.8114,20.9615,44.8705,41.1727,128425,60246,-4.41694,0.0520156,1.84386e-05,-7.7862e-08,0.594631,0.816387,1,0.026571,0.538484,1,-6.10976,0.0705281,-5.12515e-05,1.11618e-08,0.0191197,0.816387,1,0.000321145,0.816387,1,3.18037,16.3907,2.64614,16177.1,1309.8,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14942,35.85,41.004,20.863,2.061,383
09/10/2022 13:03:28.612,0,140.017,41.1747,40.8121,20.9548,44.8705,41.1747,128430,60241,-4.39926,0.0517833,1.94167e-05,-7.91553e-08,0.594825,0.815668,1,0.0264638,0.564298,1,-5.94777,0.0693061,-4.81513e-05,8.54048e-09,0.0195606,0.815668,1,0.000319257,0.815668,1,3.18054,16.3916,2.63062,16182.3,1304.54,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14943,35.85,41.004,20.872,2.055,895
09/10/2022 13:03:29.636,0,139.975,41.1754,40.8115,20.9593,44.8705,41.1754,128437,60247,-4.39686,0.0517523,1.95238e-05,-7.9248e-08,0.593351,0.822781,1,0.0265119,0.558542,1,-5.94458,0.0692861,-4.80986e-05,8.48793e-09,0.0192022,0.822781,1,0.000320116,0.822781,1,3.18101,16.3917,2.6376,16142.2,1306.86,-2.47354,16582.3,1334.59,0.214936,-54.4785,3.10691e-06,14967,35.95,41.004,20.878,2.054,895
